SDS 2.3 RQ Results	1.2
Filename	115A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-12414-A
Run DateTime	Mon May 25 12:57:14 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
1	Analyzed	MammU6-4395470	B06-12414-A	Endogenous Control	20.184					false	0/4	false				
243	Analyzed	hsa-miR-493-4395475	B06-12414-A	Target	39.195	19.011		0.000	1.000	false	0/1	false				
244	Analyzed	hsa-miR-494-4395476	B06-12414-A	Target	27.003	6.820		0.000	1.000	false	0/1	false				
245	Analyzed	hsa-miR-495-4381078	B06-12414-A	Target	40.000	19.816				false	0/1	false				
246	Analyzed	hsa-miR-496-4386771	B06-12414-A	Target	40.000	19.816				false	0/1	false				
247	Analyzed	hsa-miR-499-3p-4395538	B06-12414-A	Target	40.000	19.816				false	0/1	false				
248	Analyzed	hsa-miR-499-5p-4381047	B06-12414-A	Target	40.000	19.816				false	0/1	false				
249	Analyzed	hsa-miR-500-4395539	B06-12414-A	Target	31.191	11.007		0.000	1.000	false	0/1	false				
250	Analyzed	hsa-miR-501-3p-4395546	B06-12414-A	Target	40.000	19.816				false	0/1	false				
251	Analyzed	hsa-miR-501-5p-4373226	B06-12414-A	Target	40.000	19.816				false	0/1	false				
252	Analyzed	hsa-miR-502-3p-4395194	B06-12414-A	Target	34.111	13.928		0.000	1.000	false	0/1	false				
253	Analyzed	hsa-miR-502-5p-4373227	B06-12414-A	Target	33.263	13.079		0.000	1.000	false	0/1	false				
254	Analyzed	hsa-miR-503-4373228	B06-12414-A	Target	40.000	19.816				false	0/1	false				
255	Analyzed	hsa-miR-504-4395195	B06-12414-A	Target	35.695	15.512		0.000	1.000	false	0/1	false				
256	Analyzed	hsa-miR-505-4395200	B06-12414-A	Target	40.000	19.816				false	0/1	false				
257	Analyzed	hsa-miR-506-4373231	B06-12414-A	Target	33.235	13.051		0.000	1.000	false	0/1	false				
258	Analyzed	hsa-miR-507-4373232	B06-12414-A	Target	40.000	19.816				false	0/1	false				
259	Analyzed	hsa-miR-508-3p-4373233	B06-12414-A	Target	30.229	10.045		0.000	1.000	false	0/1	false				
260	Analyzed	hsa-miR-508-5p-4395203	B06-12414-A	Target	40.000	19.816				false	0/1	false				
261	Analyzed	hsa-miR-509-3-5p-4395266	B06-12414-A	Target	40.000	19.816				false	0/1	false				
262	Analyzed	hsa-miR-509-5p-4395346	B06-12414-A	Target	31.915	11.731		0.000	1.000	false	0/1	false				
263	Analyzed	hsa-miR-510-4395352	B06-12414-A	Target	40.000	19.816				false	0/1	false				
264	Analyzed	hsa-miR-511-4373236	B06-12414-A	Target	34.000	13.816		0.000	1.000	false	0/1	false				
265	Analyzed	hsa-miR-512-3p-4381034	B06-12414-A	Target	40.000	19.816				false	0/1	false				
266	Analyzed	hsa-miR-512-5p-4373238	B06-12414-A	Target	40.000	19.816				false	0/1	false				
267	Analyzed	hsa-miR-513-5p-4395201	B06-12414-A	Target	37.105	16.921		0.000	1.000	false	0/1	false				
268	Analyzed	hsa-miR-515-3p-4395480	B06-12414-A	Target	40.000	19.816				false	0/1	false				
269	Analyzed	hsa-miR-515-5p-4373242	B06-12414-A	Target	40.000	19.816				false	0/1	false				
270	Analyzed	hsa-miR-516a-5p-4395527	B06-12414-A	Target	40.000	19.816				false	0/1	false				
271	Analyzed	hsa-miR-516b-4395172	B06-12414-A	Target	40.000	19.816				false	0/1	false				
272	Analyzed	hsa-miR-517a-4395513	B06-12414-A	Target	38.826	18.642		0.000	1.000	false	0/1	false				
273	Analyzed	hsa-miR-517b-4373244	B06-12414-A	Target	40.000	19.816				false	0/1	false				
274	Analyzed	hsa-miR-517c-4373264	B06-12414-A	Target	40.000	19.816				false	0/1	false				
275	Analyzed	hsa-miR-518a-3p-4395508	B06-12414-A	Target	40.000	19.816				false	0/1	false				
276	Analyzed	hsa-miR-518a-5p-4395507	B06-12414-A	Target	40.000	19.816				false	0/1	false				
277	Analyzed	hsa-miR-518b-4373246	B06-12414-A	Target	34.087	13.904		0.000	1.000	false	0/1	false				
278	Analyzed	hsa-miR-518c-4395512	B06-12414-A	Target	40.000	19.816				false	0/1	false				
279	Analyzed	hsa-miR-518d-3p-4373248	B06-12414-A	Target	37.786	17.603		0.000	1.000	false	0/1	false				
280	Analyzed	hsa-miR-518d-5p-4395500	B06-12414-A	Target	40.000	19.816				false	0/1	false				
281	Analyzed	hsa-miR-518e-4395506	B06-12414-A	Target	40.000	19.816				false	0/1	false				
282	Analyzed	hsa-miR-518f-4395499	B06-12414-A	Target	38.755	18.572		0.000	1.000	false	0/1	false				
283	Analyzed	hsa-miR-519a-4395526	B06-12414-A	Target	38.303	18.119		0.000	1.000	false	0/1	false				
284	Analyzed	hsa-miR-519c-3p-4373251	B06-12414-A	Target	40.000	19.816				false	0/1	false				
285	Analyzed	hsa-miR-519d-4395514	B06-12414-A	Target	39.693	19.509		0.000	1.000	false	0/1	false				
286	Analyzed	hsa-miR-519e-4395481	B06-12414-A	Target	39.352	19.168		0.000	1.000	false	0/1	false				
287	Analyzed	hsa-miR-520a-3p-4373268	B06-12414-A	Target	40.000	19.816				false	0/1	false				
288	Analyzed	hsa-miR-520a-5p-4378085	B06-12414-A	Target	40.000	19.816				false	0/1	false				
289	Analyzed	hsa-miR-520b-4373252	B06-12414-A	Target	38.440	18.256		0.000	1.000	false	0/1	false				
290	Analyzed	hsa-miR-520d-5p-4395504	B06-12414-A	Target	40.000	19.816				false	0/1	false				
291	Analyzed	hsa-miR-520e-4373255	B06-12414-A	Target	40.000	19.816				false	0/1	false				
292	Analyzed	hsa-miR-520f-4373256	B06-12414-A	Target	40.000	19.816				false	0/1	false				
293	Analyzed	hsa-miR-520g-4373257	B06-12414-A	Target	40.000	19.816				false	0/1	false				
294	Analyzed	hsa-miR-521-4373259	B06-12414-A	Target	40.000	19.816				false	0/1	false				
295	Analyzed	hsa-miR-522-4395524	B06-12414-A	Target	40.000	19.816				false	0/1	false				
296	Analyzed	hsa-miR-523-4395497	B06-12414-A	Target	36.577	16.394		0.000	1.000	false	0/1	false				
297	Analyzed	hsa-miR-524-5p-4395174	B06-12414-A	Target	40.000	19.816				false	0/1	false				
298	Analyzed	hsa-miR-525-3p-4395496	B06-12414-A	Target	40.000	19.816				false	0/1	false				
299	Analyzed	hsa-miR-525-5p-4378088	B06-12414-A	Target	40.000	19.816				false	0/1	false				
300	Analyzed	hsa-miR-526b-4395493	B06-12414-A	Target	40.000	19.816				false	0/1	false				
301	Analyzed	hsa-miR-532-3p-4395466	B06-12414-A	Target	29.454	9.270		0.000	1.000	false	0/1	false				
302	Analyzed	hsa-miR-532-5p-4380928	B06-12414-A	Target	26.833	6.650		0.000	1.000	false	0/1	false				
303	Analyzed	hsa-miR-539-4378103	B06-12414-A	Target	33.068	12.885		0.000	1.000	false	0/1	false				
304	Analyzed	hsa-miR-541-4395312	B06-12414-A	Target	40.000	19.816				false	0/1	false				
305	Analyzed	hsa-miR-542-3p-4378101	B06-12414-A	Target	40.000	19.816				false	0/1	false				
306	Analyzed	hsa-miR-542-5p-4395351	B06-12414-A	Target	40.000	19.816				false	0/1	false				
307	Analyzed	hsa-miR-544-4395376	B06-12414-A	Target	40.000	19.816				false	0/1	false				
308	Analyzed	hsa-miR-545-4395378	B06-12414-A	Target	37.031	16.848		0.000	1.000	false	0/1	false				
309	Analyzed	hsa-miR-548a-3p-4380948	B06-12414-A	Target	40.000	19.816				false	0/1	false				
310	Analyzed	hsa-miR-548a-5p-4395523	B06-12414-A	Target	36.358	16.174		0.000	1.000	false	0/1	false				
311	Analyzed	hsa-miR-548b-3p-4380951	B06-12414-A	Target	40.000	19.816				false	0/1	false				
312	Analyzed	hsa-miR-548b-5p-4395519	B06-12414-A	Target	34.749	14.565		0.000	1.000	false	0/1	false				
313	Analyzed	hsa-miR-548c-3p-4380993	B06-12414-A	Target	40.000	19.816				false	0/1	false				
314	Analyzed	hsa-miR-548c-5p-4395540	B06-12414-A	Target	40.000	19.816				false	0/1	false				
315	Analyzed	hsa-miR-548d-3p-4381008	B06-12414-A	Target	40.000	19.816				false	0/1	false				
316	Analyzed	hsa-miR-548d-5p-4395348	B06-12414-A	Target	40.000	19.816				false	0/1	false				
317	Analyzed	hsa-miR-551b-4380945	B06-12414-A	Target	35.404	15.221		0.000	1.000	false	0/1	false				
318	Analyzed	hsa-miR-556-3p-4395456	B06-12414-A	Target	40.000	19.816				false	0/1	false				
319	Analyzed	hsa-miR-556-5p-4395455	B06-12414-A	Target	40.000	19.816				false	0/1	false				
320	Analyzed	hsa-miR-561-4380938	B06-12414-A	Target	40.000	19.816				false	0/1	false				
321	Analyzed	hsa-miR-570-4395458	B06-12414-A	Target	40.000	19.816				false	0/1	false				
322	Analyzed	hsa-miR-574-3p-4395460	B06-12414-A	Target	26.404	6.221		0.000	1.000	false	0/1	false				
323	Analyzed	hsa-miR-576-3p-4395462	B06-12414-A	Target	34.897	14.713		0.000	1.000	false	0/1	false				
324	Analyzed	hsa-miR-576-5p-4395461	B06-12414-A	Target	39.595	19.411		0.000	1.000	false	0/1	false				
325	Analyzed	hsa-miR-579-4395509	B06-12414-A	Target	40.000	19.816				false	0/1	false				
326	Analyzed	hsa-miR-582-3p-4395510	B06-12414-A	Target	40.000	19.816				false	0/1	false				
327	Analyzed	hsa-miR-582-5p-4395175	B06-12414-A	Target	40.000	19.816				false	0/1	false				
328	Analyzed	hsa-miR-589-4395520	B06-12414-A	Target	40.000	19.816				false	0/1	false				
329	Analyzed	hsa-miR-590-5p-4395176	B06-12414-A	Target	29.613	9.429		0.000	1.000	false	0/1	false				
330	Analyzed	hsa-miR-597-4380960	B06-12414-A	Target	36.058	15.874		0.000	1.000	false	0/1	false				
331	Analyzed	hsa-miR-598-4395179	B06-12414-A	Target	31.566	11.383		0.000	1.000	false	0/1	false				
332	Analyzed	hsa-miR-615-3p-4386777	B06-12414-A	Target	40.000	19.816				false	0/1	false				
333	Analyzed	hsa-miR-615-5p-4395464	B06-12414-A	Target	40.000	19.816				false	0/1	false				
334	Analyzed	hsa-miR-616-4395525	B06-12414-A	Target	40.000	19.816				false	0/1	false				
335	Analyzed	hsa-miR-618-4380996	B06-12414-A	Target	35.742	15.559		0.000	1.000	false	0/1	false				
336	Analyzed	hsa-miR-624-4395541	B06-12414-A	Target	40.000	19.816				false	0/1	false				
337	Analyzed	hsa-miR-625-4395542	B06-12414-A	Target	35.994	15.811		0.000	1.000	false	0/1	false				
338	Analyzed	hsa-miR-627-4380967	B06-12414-A	Target	40.000	19.816				false	0/1	false				
339	Analyzed	hsa-miR-628-5p-4395544	B06-12414-A	Target	33.471	13.287		0.000	1.000	false	0/1	false				
340	Analyzed	hsa-miR-629-4395547	B06-12414-A	Target	40.000	19.816				false	0/1	false				
341	Analyzed	hsa-miR-636-4395199	B06-12414-A	Target	32.664	12.480		0.000	1.000	false	0/1	false				
342	Analyzed	hsa-miR-642-4380995	B06-12414-A	Target	35.315	15.131		0.000	1.000	false	0/1	false				
343	Analyzed	hsa-miR-651-4381007	B06-12414-A	Target	35.594	15.411		0.000	1.000	false	0/1	false				
344	Analyzed	hsa-miR-652-4395463	B06-12414-A	Target	31.545	11.362		0.000	1.000	false	0/1	false				
345	Analyzed	hsa-miR-653-4395403	B06-12414-A	Target	40.000	19.816				false	0/1	false				
346	Analyzed	hsa-miR-654-3p-4395350	B06-12414-A	Target	40.000	19.816				false	0/1	false				
347	Analyzed	hsa-miR-654-5p-4381014	B06-12414-A	Target	40.000	19.816				false	0/1	false				
348	Analyzed	hsa-miR-655-4381015	B06-12414-A	Target	36.518	16.334		0.000	1.000	false	0/1	false				
349	Analyzed	hsa-miR-660-4380925	B06-12414-A	Target	30.569	10.386		0.000	1.000	false	0/1	false				
350	Analyzed	hsa-miR-671-3p-4395433	B06-12414-A	Target	32.068	11.884		0.000	1.000	false	0/1	false				
351	Analyzed	hsa-miR-672-4395438	B06-12414-A	Target	40.000	19.816				false	0/1	false				
352	Analyzed	hsa-miR-674-4395193	B06-12414-A	Target	40.000	19.816				false	0/1	false				
353	Analyzed	hsa-miR-708-4395452	B06-12414-A	Target	25.213	5.029		0.000	1.000	false	0/1	false				
354	Analyzed	hsa-miR-744-4395435	B06-12414-A	Target	29.371	9.187		0.000	1.000	false	0/1	false				
355	Analyzed	hsa-miR-758-4395180	B06-12414-A	Target	37.534	17.350		0.000	1.000	false	0/1	false				
356	Analyzed	hsa-miR-871-4395465	B06-12414-A	Target	40.000	19.816				false	0/1	false				
357	Analyzed	hsa-miR-872-4395375	B06-12414-A	Target	40.000	19.816				false	0/1	false				
358	Analyzed	hsa-miR-873-4395467	B06-12414-A	Target	34.116	13.932		0.000	1.000	false	0/1	false				
359	Analyzed	hsa-miR-874-4395379	B06-12414-A	Target	40.000	19.816				false	0/1	false				
360	Analyzed	hsa-miR-875-3p-4395315	B06-12414-A	Target	40.000	19.816				false	0/1	false				
361	Analyzed	hsa-miR-876-3p-4395336	B06-12414-A	Target	38.196	18.013		0.000	1.000	false	0/1	false				
362	Analyzed	hsa-miR-876-5p-4395316	B06-12414-A	Target	40.000	19.816				false	0/1	false				
363	Analyzed	hsa-miR-885-3p-4395483	B06-12414-A	Target	40.000	19.816				false	0/1	false				
364	Analyzed	hsa-miR-885-5p-4395407	B06-12414-A	Target	40.000	19.816				false	0/1	false				
365	Analyzed	hsa-miR-886-3p-4395305	B06-12414-A	Target	29.739	9.556		0.000	1.000	false	0/1	false				
366	Analyzed	hsa-miR-886-5p-4395304	B06-12414-A	Target	29.846	9.663		0.000	1.000	false	0/1	false				
367	Analyzed	hsa-miR-887-4395485	B06-12414-A	Target	40.000	19.816				false	0/1	false				
368	Analyzed	hsa-miR-888-4395323	B06-12414-A	Target	34.974	14.791		0.000	1.000	false	0/1	false				
369	Analyzed	hsa-miR-889-4395313	B06-12414-A	Target	40.000	19.816				false	0/1	false				
370	Analyzed	hsa-miR-890-4395320	B06-12414-A	Target	40.000	19.816				false	0/1	false				
371	Analyzed	hsa-miR-891a-4395302	B06-12414-A	Target	32.702	12.519		0.000	1.000	false	0/1	false				
372	Analyzed	hsa-miR-891b-4395321	B06-12414-A	Target	40.000	19.816				false	0/1	false				
373	Analyzed	hsa-miR-892a-4395306	B06-12414-A	Target	40.000	19.816				false	0/1	false				
374	Analyzed	hsa-miR-9-4373285	B06-12414-A	Target	29.599	9.415		0.000	1.000	false	0/1	false				
375	Analyzed	hsa-miR-92a-4395169	B06-12414-A	Target	25.809	5.626		0.000	1.000	false	0/1	false				
376	Analyzed	hsa-miR-93-4373302	B06-12414-A	Target	24.221	4.038		0.000	1.000	false	0/1	false				
377	Analyzed	hsa-miR-95-4373011	B06-12414-A	Target	30.939	10.755		0.000	1.000	false	0/1	false				
378	Analyzed	hsa-miR-96-4373372	B06-12414-A	Target	33.680	13.496		0.000	1.000	false	0/1	false				
379	Analyzed	hsa-miR-98-4373009	B06-12414-A	Target	30.956	10.773		0.000	1.000	false	0/1	false				
380	Analyzed	hsa-miR-99a-4373008	B06-12414-A	Target	27.314	7.130		0.000	1.000	false	0/1	false				
381	Analyzed	hsa-miR-99b-4373007	B06-12414-A	Target	29.177	8.993		0.000	1.000	false	0/1	false				
